case_id,state,isMetro,areaname,county,family_member_count,housing_cost,food_cost,transportation_cost,healthcare_cost,other_necessities_cost,childcare_cost,taxes,total_cost,median_family_income
1719,NE,False,"Hayes County, NE",Hayes County,2p1c,8808.0,7196.78388,15989.9532,19622.0244,5799.16404,6564.93456,8932.90644,72913.77,69551.0390625
1719,NE,False,"Hayes County, NE",Hayes County,2p2c,8808.0,9114.5706,16306.2336,23486.6688,6494.0544,15338.1372,10337.89824,89885.5608,69551.0390625
1719,NE,False,"Hayes County, NE",Hayes County,2p3c,11304.0,11128.1982,16378.752,27351.3132,8128.07004,18037.584,12449.4216,104777.3436,69551.0390625
1719,NE,False,"Hayes County, NE",Hayes County,2p4c,11304.0,13618.248,16266.6,31215.9612,9030.31344,18037.584,12774.4848,112247.1912,69551.0390625
1720,NE,False,"Hitchcock County, NE",Hitchcock County,1p0c,5808.0,3091.78752,12137.6436,7878.69,3224.74404,0.0,5887.60368,38028.4692,67225.2734375
1720,NE,False,"Hitchcock County, NE",Hitchcock County,1p1c,8808.0,4556.54328,12760.6248,11743.33452,4842.501,6592.88748,6387.12888,55691.022,67225.2734375
1720,NE,False,"Hitchcock County, NE",Hitchcock County,1p2c,8808.0,6676.09716,14006.9292,15607.98,5610.4992,15403.4448,8804.3826,74917.3356,67225.2734375
1720,NE,False,"Hitchcock County, NE",Hitchcock County,1p3c,11904.0,8906.20824,14446.6644,19472.6232,7540.35936,18114.3852,12348.9144,92733.1524,67225.2734375
1720,NE,False,"Hitchcock County, NE",Hitchcock County,1p4c,11904.0,10901.8008,14630.7636,23337.2676,8263.44072,18114.3852,12922.3128,100073.976,67225.2734375
1720,NE,False,"Hitchcock County, NE",Hitchcock County,2p0c,6684.0,5668.2774,13917.4584,15757.38,4475.71728,0.0,7222.96512,53725.7988,67225.2734375
1720,NE,False,"Hitchcock County, NE",Hitchcock County,2p1c,8808.0,7054.74168,15194.316,19622.0244,5747.69676,6592.88748,8666.43756,71686.1016,67225.2734375
1720,NE,False,"Hitchcock County, NE",Hitchcock County,2p2c,8808.0,8934.67752,15604.3068,23486.6688,6428.87184,15403.4448,10081.46124,88747.4292,67225.2734375
1720,NE,False,"Hitchcock County, NE",Hitchcock County,2p3c,11904.0,10908.56256,15767.5428,27351.3132,8265.89136,18114.3852,12443.2344,104754.9252,67225.2734375
1720,NE,False,"Hitchcock County, NE",Hitchcock County,2p4c,11904.0,13349.4672,15733.7472,31215.9612,9150.32664,18114.3852,12772.5936,112240.476,67225.2734375
1721,NE,False,"Holt County, NE",Holt County,1p0c,5808.0,3506.7924,11844.33912,7566.69,3375.1164,0.0,5876.76156,37977.6996,75178.0390625
1721,NE,False,"Holt County, NE",Holt County,1p1c,8808.0,5168.15952,12470.4996,11276.31,5064.11352,6576.3054,6403.76592,55767.1524,75178.0390625
1721,NE,False,"Holt County, NE",Holt County,1p2c,8808.0,7572.21828,13725.798,14985.9312,5935.19892,15364.704,8912.65644,75304.506,75178.0390625
1721,NE,False,"Holt County, NE",Holt County,1p3c,11436.0,10101.67308,14192.7768,18695.5536,7803.94848,18068.8248,12311.1096,92609.8824,75178.0390625
1721,NE,False,"Holt County, NE",Holt County,1p4c,11436.0,12365.1312,14407.0908,22405.1736,8624.08884,18068.8248,12994.5624,100300.8756,75178.0390625
1721,NE,False,"Holt County, NE",Holt County,2p0c,7728.0,6429.12012,13732.2144,15133.38,5129.68284,0.0,7640.50416,55792.8984,75178.0390625
1721,NE,False,"Holt County, NE",Holt County,2p1c,8808.0,8001.687,15023.088,18843.0,6090.81264,6576.3054,8756.05884,72098.9532,75178.0390625
1721,NE,False,"Holt County, NE",Holt County,2p2c,8808.0,10133.96412,15460.4004,22552.62,6863.42064,15364.704,10231.93728,89415.0468,75178.0390625
1721,NE,False,"Holt County, NE",Holt County,2p3c,11436.0,12372.8004,15655.3764,26262.2436,8626.86696,18068.8248,12485.328,104907.4332,75178.0390625
1721,NE,False,"Holt County, NE",Holt County,2p4c,11436.0,15141.3408,15656.5536,29971.8636,9630.01836,18068.8248,12944.5008,112849.1016,75178.0390625
1722,NE,False,"Hooker County, NE",Hooker County,1p0c,5808.0,3216.28896,13028.0784,7878.69,3269.85576,0.0,6175.48824,39376.4004,62893.09375
1722,NE,False,"Hooker County, NE",Hooker County,1p1c,8808.0,4740.02784,13690.866,11743.33452,4908.98472,6564.93456,6709.23408,57165.3804,62893.09375
1722,NE,False,"Hooker County, NE",Hooker County,1p2c,8808.0,6944.9334,14987.4936,15607.98,5707.90872,15338.1372,9304.03932,76698.492,62893.09375
1722,NE,False,"Hooker County, NE",Hooker County,1p3c,11304.0,9264.84744,15418.7244,19472.6232,7452.90456,18037.584,12599.1324,93549.8148,62893.09375
1722,NE,False,"Hooker County, NE",Hooker County,1p4c,11304.0,11340.79908,15590.6172,23337.2676,8205.10404,18037.584,13232.2572,101047.6284,62893.09375
1722,NE,False,"Hooker County, NE",Hooker County,2p0c,6684.0,5896.52964,14564.3172,15757.38,4558.422,0.0,7465.42608,54926.0748,62893.09375
1722,NE,False,"Hooker County, NE",Hooker County,2p1c,8808.0,7338.82476,15872.8932,19622.0244,5850.63132,6564.93456,8954.094,73011.4044,62893.09375
1722,NE,False,"Hooker County, NE",Hooker County,2p2c,8808.0,9294.46368,16272.6756,23486.6688,6559.23636,15338.1372,10399.344,90158.5248,62893.09375
1722,NE,False,"Hooker County, NE",Hooker County,2p3c,11304.0,11347.83396,16422.69,27351.3132,8207.65284,18037.584,12580.3668,105251.4372,62893.09375
1722,NE,False,"Hooker County, NE",Hooker County,2p4c,11304.0,13887.0276,16366.8588,31215.9612,9127.70364,18037.584,12958.1088,112897.242,62893.09375
1723,NE,True,"Howard County, NE HUD Metro FMR Area",Howard County,1p0c,6360.0,3060.66216,11639.79204,7453.34988,3413.4774,0.0,5829.61344,37756.896,75884.5
1723,NE,True,"Howard County, NE HUD Metro FMR Area",Howard County,1p1c,8808.0,4510.67244,12388.9992,11349.78072,4825.88052,8023.9914,6555.85176,56463.1752,75884.5
1723,NE,True,"Howard County, NE HUD Metro FMR Area",Howard County,1p2c,8808.0,6608.88864,13713.9888,15246.2112,5586.14688,18007.9872,9530.7576,77501.982,75884.5
1723,NE,True,"Howard County, NE HUD Metro FMR Area",Howard County,1p3c,11640.0,8816.5488,14241.6972,19142.6424,7412.21412,21079.9872,13207.2492,95540.3376,75884.5
1723,NE,True,"Howard County, NE HUD Metro FMR Area",Howard County,1p4c,11640.0,10792.0518,14510.4156,23039.0748,8128.01736,21079.9872,13872.7104,103062.258,75884.5
1723,NE,True,"Howard County, NE HUD Metro FMR Area",Howard County,2p0c,6684.0,5611.2144,13576.452,14906.7,4455.04104,0.0,6901.53876,52134.9432,75884.5
1723,NE,True,"Howard County, NE HUD Metro FMR Area",Howard County,2p1c,8808.0,6983.721,14929.5336,18803.13,5721.96348,8023.9914,8735.93772,72006.2748,75884.5
1723,NE,True,"Howard County, NE HUD Metro FMR Area",Howard County,2p2c,8808.0,8844.73248,15425.8884,22699.5612,6396.28128,18007.9872,10522.21872,90704.6724,75884.5
1723,NE,True,"Howard County, NE HUD Metro FMR Area",Howard County,2p3c,11640.0,10798.7454,15671.85,26595.9936,8130.44244,21079.9872,13058.25,106975.266,75884.5
1723,NE,True,"Howard County, NE HUD Metro FMR Area",Howard County,2p4c,11640.0,13215.0756,15722.7864,30492.4224,9005.97432,21079.9872,13439.6016,114595.8516,75884.5
1724,NE,False,"Jefferson County, NE",Jefferson County,1p0c,5808.0,3039.912,11322.71628,6726.69,3205.94748,0.0,5351.28108,35454.5484,60008.7421875
1724,NE,False,"Jefferson County, NE",Jefferson County,1p1c,8808.0,4480.09128,11996.71728,10018.93944,4814.79972,6580.02252,5657.78136,52356.3516,60008.7421875
1724,NE,False,"Jefferson County, NE",Jefferson County,1p2c,8808.0,6564.0828,13284.7104,13311.1908,5569.9116,15373.3872,7581.18756,70492.4712,60008.7421875
1724,NE,False,"Jefferson County, NE",Jefferson County,1p3c,11352.0,8756.77512,13809.1584,16603.44,7286.20164,18079.038,10339.15644,86225.772,60008.7421875
1724,NE,False,"Jefferson County, NE",Jefferson County,1p4c,11352.0,10718.88576,14083.5132,19895.6892,7997.15256,18079.038,10582.14036,92708.4204,60008.7421875
1724,NE,False,"Jefferson County, NE",Jefferson County,2p0c,6684.0,5573.172,13330.3812,13453.38,4441.25688,0.0,6464.9334,49947.1236,60008.7421875
1724,NE,False,"Jefferson County, NE",Jefferson County,2p1c,8808.0,6936.37428,14656.134,16745.6292,5704.80804,6580.02252,7705.26564,67136.232,60008.7421875
1724,NE,False,"Jefferson County, NE",Jefferson County,2p2c,8808.0,8784.76752,15150.9648,20037.8784,6374.55324,15373.3872,8901.12528,83430.6792,60008.7421875
1724,NE,False,"Jefferson County, NE",Jefferson County,2p3c,11352.0,10725.53316,15406.1196,23330.13,7999.56084,18079.038,10414.719,97307.0976,60008.7421875
1724,NE,False,"Jefferson County, NE",Jefferson County,2p4c,11352.0,13125.4824,15468.5532,26622.3804,8869.15728,18079.038,10474.98408,103991.6016,60008.7421875
1725,NE,False,"Johnson County, NE",Johnson County,1p0c,5808.0,3143.66268,11655.89868,5430.69,3243.54048,0.0,5142.49032,34424.2824,67835.2109375
1725,NE,False,"Johnson County, NE",Johnson County,1p1c,8808.0,4632.99504,12311.2368,8078.99556,4870.20228,6552.57348,5261.10936,50515.1136,67835.2109375
1725,NE,False,"Johnson County, NE",Johnson County,1p2c,8808.0,6788.11152,13565.682,10727.30268,5651.08668,15309.2568,6813.14868,67662.5856,67835.2109375
1725,NE,False,"Johnson County, NE",Johnson County,1p3c,11436.0,9055.64136,14035.5792,13375.6104,7424.92968,18003.6216,9177.20292,82508.5836,67835.2109375
1725,NE,False,"Johnson County, NE",Johnson County,1p4c,11436.0,11084.71656,14250.6984,16023.9156,8160.14352,18003.6216,9126.99972,88086.0936,67835.2109375
1725,NE,False,"Johnson County, NE",Johnson County,2p0c,6684.0,5763.38232,13536.5916,10861.37988,4510.17732,0.0,5958.1524,47313.6828,67835.2109375
1725,NE,False,"Johnson County, NE",Johnson County,2p1c,8808.0,7173.10908,14824.206,13509.6852,5790.58596,6552.57348,6966.86352,63625.0248,67835.2109375
1725,NE,False,"Johnson County, NE",Johnson County,2p2c,8808.0,9084.58812,15264.078,16157.9916,6483.19044,15309.2568,7928.92968,79036.0308,67835.2109375
1725,NE,False,"Johnson County, NE",Johnson County,2p3c,11436.0,11091.59184,15459.3936,18806.3004,8162.6352,18003.6216,9056.71068,92016.252,67835.2109375
1725,NE,False,"Johnson County, NE",Johnson County,2p4c,11436.0,13573.4496,15465.6888,21454.6056,9061.91016,18003.6216,8787.7266,97783.002,67835.2109375
1726,NE,False,"Kearney County, NE",Kearney County,1p0c,6024.0,3299.28996,11702.54376,6066.69,3378.1956,0.0,5444.57412,35915.2944,80353.2421875
1726,NE,False,"Kearney County, NE",Kearney County,1p1c,9132.0,4862.3514,12270.2436,9031.00488,5070.70536,6617.50416,5737.70328,52721.514,80353.2421875
1726,NE,False,"Kearney County, NE",Kearney County,1p2c,9132.0,7124.15772,13474.014,11995.32132,5890.24692,15460.9596,7643.48808,70720.1892,80353.2421875
1726,NE,False,"Kearney County, NE",Kearney County,1p3c,11364.0,9503.94072,13905.4596,14959.638,7561.27812,18182.0232,10153.62528,85629.9672,80353.2421875
1726,NE,False,"Kearney County, NE",Kearney County,1p4c,11364.0,11633.46612,14086.65,17923.9524,8332.88892,18182.0232,10306.74972,91829.73,80353.2421875
1726,NE,False,"Kearney County, NE",Kearney County,2p0c,8016.0,6048.69876,13599.132,12133.38,5096.19504,0.0,6815.4294,51708.8316,80353.2421875
1726,NE,False,"Kearney County, NE",Kearney County,2p1c,9132.0,7528.21368,14843.1228,15097.6944,6036.6522,6617.50416,7658.6016,66913.7868,80353.2421875
1726,NE,False,"Kearney County, NE",Kearney County,2p2c,9132.0,9534.32148,15247.5156,18062.01,6763.54464,15460.9596,8807.73408,83008.0836,80353.2421875
1726,NE,False,"Kearney County, NE",Kearney County,2p3c,11364.0,11640.68184,15412.4484,21026.328,8335.50372,18182.0232,10073.71068,96034.6932,80353.2421875
1726,NE,False,"Kearney County, NE",Kearney County,2p4c,11364.0,14245.4028,15388.5996,23990.6424,9279.29664,18182.0232,10072.29708,102522.258,80353.2421875
1727,NE,False,"Keith County, NE",Keith County,1p0c,5808.0,3205.9134,11239.4832,7878.69,3266.09616,0.0,5685.99204,37084.1748,68112.453125
1727,NE,False,"Keith County, NE",Keith County,1p1c,8808.0,4724.73744,11826.07476,11743.33452,4903.44468,6781.44504,6242.54664,55029.5856,68112.453125
1727,NE,False,"Keith County, NE",Keith County,1p2c,8808.0,6922.53,13024.488,15607.98,5699.7912,15843.9864,8724.52368,74631.2988,68112.453125
1727,NE,False,"Keith County, NE",Keith County,1p3c,11232.0,9234.96024,13466.3952,19472.6232,7415.9868,18632.46,11936.844,91391.268,68112.453125
1727,NE,False,"Keith County, NE",Keith County,1p4c,11232.0,11304.21612,13653.8316,23337.2676,8165.75976,18632.46,12535.9452,98861.484,68112.453125
1727,NE,False,"Keith County, NE",Keith County,2p0c,6684.0,5877.50868,13155.9048,15757.38,4551.52992,0.0,7102.3242,53128.6464,68112.453125
1727,NE,False,"Keith County, NE",Keith County,2p1c,8808.0,7315.1514,14391.0,19622.0244,5842.0536,6781.44504,8594.35176,71354.0268,68112.453125
1727,NE,False,"Keith County, NE",Keith County,2p2c,8808.0,9264.48048,14802.5712,23486.6688,6548.37228,15843.9864,10107.11724,88861.1952,68112.453125
1727,NE,False,"Keith County, NE",Keith County,2p3c,11232.0,11311.22748,14970.9492,27351.3132,8168.30052,18632.46,12197.7576,103864.008,68112.453125
1727,NE,False,"Keith County, NE",Keith County,2p4c,11232.0,13842.2328,14945.8896,31215.9612,9085.38432,18632.46,12570.8436,111524.766,68112.453125
1728,NE,False,"Keya Paha County, NE",Keya Paha County,1p0c,5808.0,3496.41756,13273.14,7566.69,3371.35764,0.0,6260.9766,39776.5812,59775.65234375
1728,NE,False,"Keya Paha County, NE",Keya Paha County,1p1c,8808.0,5152.86912,13815.696,11276.31,5058.57348,6564.93456,6770.76924,57447.1524,59775.65234375
1728,NE,False,"Keya Paha County, NE",Keya Paha County,1p2c,8808.0,7549.815,15045.582,14985.9312,5927.08152,15338.1372,9406.14036,77060.6892,59775.65234375
1728,NE,False,"Keya Paha County, NE",Keya Paha County,1p3c,11304.0,10071.78516,15417.39,18695.5536,7745.29032,18037.584,12740.5944,94012.1952,59775.65234375
1728,NE,False,"Keya Paha County, NE",Keya Paha County,1p4c,11304.0,12328.5468,15534.7752,22405.1736,8563.00344,18037.584,13399.1484,101572.23,59775.65234375
1728,NE,False,"Keya Paha County, NE",Keya Paha County,2p0c,6684.0,6410.09844,14892.294,15133.38,4744.50804,0.0,7567.58208,55431.8616,59775.65234375
1728,NE,False,"Keya Paha County, NE",Keya Paha County,2p1c,8808.0,7978.01292,16149.9972,18843.0,6082.23492,6564.93456,9056.32836,73482.51,59775.65234375
1728,NE,False,"Keya Paha County, NE",Keya Paha County,2p2c,8808.0,10103.98164,16492.6236,22552.62,6852.5574,15338.1372,10512.1956,90660.1176,59775.65234375
1728,NE,False,"Keya Paha County, NE",Keya Paha County,2p3c,11304.0,12336.1932,16589.4768,26262.2436,8565.77412,18037.584,12742.6404,105837.9144,59775.65234375
1728,NE,False,"Keya Paha County, NE",Keya Paha County,2p4c,11304.0,15096.5436,16498.5948,29971.8636,9565.95852,18037.584,13169.4912,113644.0308,59775.65234375
1729,NE,False,"Kimball County, NE",Kimball County,1p0c,5808.0,3382.29084,11369.51808,7878.69,3330.0048,0.0,5786.51556,37555.02,67385.4609375
1729,NE,False,"Kimball County, NE",Kimball County,1p1c,8808.0,4984.67472,11900.62788,11743.33452,4997.6298,6646.314,6324.67164,55405.254,67385.4609375
1729,NE,False,"Kimball County, NE",Kimball County,1p2c,8808.0,7303.38132,13062.9444,15607.98,5837.78868,15528.27,8818.11696,74966.484,67385.4609375
1729,NE,False,"Kimball County, NE",Kimball County,1p3c,10956.0,9743.03316,13469.9532,19472.6232,7500.0762,18261.1776,11913.93756,91316.8008,67385.4609375
1729,NE,False,"Kimball County, NE",Kimball County,1p4c,10956.0,11926.1316,13626.2304,23337.2676,8291.09844,18261.1776,12569.82,98967.726,67385.4609375
1729,NE,False,"Kimball County, NE",Kimball County,2p0c,7728.0,6200.8674,13282.9404,15757.38,5046.97812,0.0,7606.02756,55622.1912,67385.4609375
1729,NE,False,"Kimball County, NE",Kimball County,2p1c,8808.0,7717.60332,14490.1284,19622.0244,5987.87772,6646.314,8736.38676,72008.3316,67385.4609375
1729,NE,False,"Kimball County, NE",Kimball County,2p2c,8808.0,9774.17796,14869.5204,23486.6688,6733.05612,15528.27,10236.75,89436.4452,67385.4609375
1729,NE,False,"Kimball County, NE",Kimball County,2p3c,10956.0,11933.52828,15007.4988,27351.3132,8293.779,18261.1776,12249.7968,104053.0896,67385.4609375
1729,NE,False,"Kimball County, NE",Kimball County,2p4c,10956.0,14603.7792,14947.9008,31215.9612,9261.31572,18261.1776,12685.476,111931.6056,67385.4609375
1730,NE,False,"Knox County, NE",Knox County,1p0c,5808.0,3185.16324,12050.5476,7566.69,3258.57792,0.0,5813.78724,37682.766,67426.53125
1730,NE,False,"Knox County, NE",Knox County,1p1c,8808.0,4694.15664,12685.9896,11276.31,4892.36352,6609.83568,6292.80108,55259.4552,67426.53125
1730,NE,False,"Knox County, NE",Knox County,1p2c,8808.0,6877.72488,13942.4064,14985.9312,5683.55712,15443.0424,8660.28876,74400.9492,67426.53125
1730,NE,False,"Knox County, NE",Knox County,1p3c,11412.0,9175.18728,14396.706,18695.5536,7459.5498,18160.9512,11868.21096,91168.1604,67426.53125
1730,NE,False,"Knox County, NE",Knox County,1p4c,11412.0,11231.05008,14595.4104,22405.1736,8204.47044,18160.9512,12387.75,98396.8008,67426.53125
1730,NE,False,"Knox County, NE",Knox County,2p0c,6684.0,5839.46628,13870.5324,15133.38,4537.74576,0.0,7112.14452,53177.268,67426.53125
1730,NE,False,"Knox County, NE",Knox County,2p1c,8808.0,7267.80396,15158.946,18843.0,5824.89804,6609.83568,8525.79708,71038.2828,67426.53125
1730,NE,False,"Knox County, NE",Knox County,2p2c,8808.0,9204.51636,15583.5012,22552.62,6526.64496,15443.0424,9921.9294,88040.256,67426.53125
1730,NE,False,"Knox County, NE",Knox County,2p3c,11412.0,11238.01536,15761.3376,26262.2436,8206.99368,18160.9512,11961.12528,103002.6684,67426.53125
1730,NE,False,"Knox County, NE",Knox County,2p4c,11412.0,13752.6372,15748.3524,29971.8636,9118.14108,18160.9512,12261.9612,110425.9104,67426.53125
1731,NE,True,"Lincoln, NE HUD Metro FMR Area",Lancaster County,1p0c,7428.0,3133.28796,9149.1936,5317.34988,3826.77096,0.0,5033.76564,33888.3696,83297.15625
1731,NE,True,"Lincoln, NE HUD Metro FMR Area",Lancaster County,1p1c,10512.0,4617.705,10227.74628,8152.46628,5482.08876,9029.04708,6028.19532,54049.248,83297.15625
1731,NE,True,"Lincoln, NE HUD Metro FMR Area",Lancaster County,1p2c,10512.0,6765.70896,10977.72,10987.5828,6260.39496,20263.6008,8670.47676,74437.482,83297.15625
1731,NE,True,"Lincoln, NE HUD Metro FMR Area",Lancaster County,1p3c,14616.0,9025.75488,11491.60032,13822.6992,8566.34028,23720.3892,12727.914,93970.6992,83297.15625
1731,NE,True,"Lincoln, NE HUD Metro FMR Area",Lancaster County,1p4c,14616.0,11048.1336,11754.36324,16657.8168,9299.12772,23720.3892,12896.2188,99992.0508,83297.15625
1731,NE,True,"Lincoln, NE HUD Metro FMR Area",Lancaster County,2p0c,8100.0,5744.36136,11768.10792,10634.69976,5016.3582,0.0,5936.58984,47200.116,83297.15625
1731,NE,True,"Lincoln, NE HUD Metro FMR Area",Lancaster County,2p1c,10512.0,7149.43584,12477.174,13469.8152,6399.435,9029.04708,7600.64868,66637.5588,83297.15625
1731,NE,True,"Lincoln, NE HUD Metro FMR Area",Lancaster County,2p2c,10512.0,9054.60648,12961.8732,16304.9328,7089.75288,20263.6008,9370.86696,85557.6324,83297.15625
1731,NE,True,"Lincoln, NE HUD Metro FMR Area",Lancaster County,2p3c,14616.0,11054.98608,13203.8616,19140.0504,9301.61064,23720.3892,11959.39092,102996.2928,83297.15625
1731,NE,True,"Lincoln, NE HUD Metro FMR Area",Lancaster County,2p4c,14616.0,13528.6536,13783.0032,21975.1656,10197.91776,23720.3892,12128.382,109949.508,83297.15625
1732,NE,False,"Lincoln County, NE",Lincoln County,1p0c,6672.0,3195.53868,10417.46124,7878.69,3575.39868,0.0,5778.52548,37517.6136,76941.1015625
1732,NE,False,"Lincoln County, NE",Lincoln County,1p1c,8856.0,4709.4474,11011.78128,11743.33452,4915.29672,6609.06744,5978.8788,53823.8088,76941.1015625
1732,NE,False,"Lincoln County, NE",Lincoln County,1p2c,8856.0,6900.12744,12205.4244,15607.98,5709.06624,15441.2472,8267.68356,72987.5268,76941.1015625
1732,NE,False,"Lincoln County, NE",Lincoln County,1p3c,11964.0,9205.07304,12682.3584,19472.6232,7670.38992,18158.8404,11803.00776,90956.2908,76941.1015625
1732,NE,False,"Lincoln County, NE",Lincoln County,1p4c,11964.0,11267.63376,12908.3292,23337.2676,8417.73708,18158.8404,12408.726,98462.5308,76941.1015625
1732,NE,False,"Lincoln County, NE",Lincoln County,2p0c,6720.0,5858.48772,12472.6884,15757.38,4557.68184,0.0,6935.17608,52301.4144,76941.1015625
1732,NE,False,"Lincoln County, NE",Lincoln County,2p1c,8856.0,7291.47804,13707.8028,19622.0244,5850.86796,6609.06744,8368.47288,70305.7152,76941.1015625
1732,NE,False,"Lincoln County, NE",Lincoln County,2p2c,8856.0,9234.49872,14154.1968,23486.6688,6554.90112,15441.2472,9807.95292,87535.4652,76941.1015625
1732,NE,False,"Lincoln County, NE",Lincoln County,2p3c,11964.0,11274.62112,14360.0568,27351.3132,8420.26908,18158.8404,12145.7112,103674.8088,76941.1015625
1732,NE,False,"Lincoln County, NE",Lincoln County,2p4c,11964.0,13797.4356,14369.6604,31215.9612,9334.3836,18158.8404,12526.3284,111366.6096,76941.1015625
1733,NE,False,"Logan County, NE",Logan County,1p0c,5808.0,3216.28896,13019.8452,7878.69,3269.85576,0.0,6173.25,39365.9292,62893.09375
1733,NE,False,"Logan County, NE",Logan County,1p1c,8808.0,4740.02784,13539.6048,11743.33452,4908.98472,6642.46068,6688.62888,57071.0388,62893.09375
1733,NE,False,"Logan County, NE",Logan County,1p2c,8808.0,6944.9334,14742.0144,15607.98,5707.90872,15519.2676,9278.8206,76608.9252,62893.09375
1733,NE,False,"Logan County, NE",Logan County,1p3c,12204.0,9264.84744,15103.9596,19472.6232,7779.00948,18250.5936,13093.992,95169.024,62893.09375
1733,NE,False,"Logan County, NE",Logan County,1p4c,12204.0,11340.79908,15212.6364,23337.2676,8531.20968,18250.5936,13726.9524,102603.4572,62893.09375
1733,NE,False,"Logan County, NE",Logan County,2p0c,6684.0,5896.52964,14604.5592,15757.38,4558.422,0.0,7475.60964,54976.5,62893.09375
1733,NE,False,"Logan County, NE",Logan County,2p1c,8808.0,7338.82476,15835.4484,19622.0244,5850.63132,6642.46068,8965.20336,73062.5916,62893.09375
1733,NE,False,"Logan County, NE",Logan County,2p2c,8808.0,9294.46368,16168.7736,23486.6688,6559.23636,15519.2676,10421.77368,90258.1872,62893.09375
1733,NE,False,"Logan County, NE",Logan County,2p3c,12204.0,11347.83396,16257.2736,27351.3132,8533.7586,18250.5936,13068.93,107013.7032,62893.09375
1733,NE,False,"Logan County, NE",Logan County,2p4c,12204.0,13887.0276,16151.5128,31215.9612,9453.80856,18250.5936,13442.2428,114605.1444,62893.09375
1734,NE,False,"Loup County, NE",Loup County,1p0c,5856.0,3361.54068,12999.0324,7566.69,3339.87852,0.0,6154.3674,39277.5084,64747.54296875
1734,NE,False,"Loup County, NE",Loup County,1p1c,8868.0,4954.09428,13667.0976,11276.31,5008.28976,6585.47832,6682.16016,57041.4312,64747.54296875
1734,NE,False,"Loup County, NE",Loup County,1p2c,8868.0,7258.5762,14969.6064,14985.9312,5843.29464,15386.1348,9271.55496,76583.0976,64747.54296875
1734,NE,False,"Loup County, NE",Loup County,1p3c,11388.0,9683.25948,15408.63,18695.5536,7634.94804,18094.0296,12578.6952,93483.1176,64747.54296875
1734,NE,False,"Loup County, NE",Loup County,1p4c,11388.0,11852.96484,15588.4332,22405.1736,8421.11796,18094.0296,13201.6008,100951.3248,64747.54296875
1734,NE,False,"Loup County, NE",Loup County,2p0c,6732.0,6162.82476,14605.8324,15133.38,4672.30332,0.0,7426.3674,54732.7092,64747.54296875
1734,NE,False,"Loup County, NE",Loup County,2p1c,8868.0,7670.25588,15923.8788,18843.0,5992.46232,6585.47832,8905.80108,72788.8764,64747.54296875
1734,NE,False,"Loup County, NE",Loup County,2p2c,8868.0,9714.21384,16331.4936,22552.62,6733.0686,15386.1348,10348.90644,89934.4332,64747.54296875
1734,NE,False,"Loup County, NE",Loup County,2p3c,11388.0,11860.31616,16489.44,26262.2436,8423.78172,18094.0296,12521.8524,105039.6684,64747.54296875
1734,NE,False,"Loup County, NE",Loup County,2p4c,11388.0,14514.186,16441.5996,29971.8636,9385.38432,18094.0296,12901.3284,112696.3944,64747.54296875
1735,NE,False,"McPherson County, NE",McPherson County,1p0c,5856.0,3205.9134,13314.0252,7878.69,3283.4886,0.0,6267.10176,39805.2192,71022.4765625
1735,NE,False,"McPherson County, NE",McPherson County,1p1c,8868.0,4724.73744,13762.1856,11743.33452,4925.18484,6585.47832,6751.92552,57360.8436,71022.4765625
1735,NE,False,"McPherson County, NE",McPherson County,1p2c,8868.0,6922.53,14913.414,15607.98,5721.53136,15386.1348,9313.90644,76733.496,71022.4765625
1735,NE,False,"McPherson County, NE",McPherson County,1p3c,11388.0,9234.96024,15214.2432,19472.6232,7472.5122,18094.0296,12566.3364,93442.7052,71022.4765625
1735,NE,False,"McPherson County, NE",McPherson County,1p4c,11388.0,11304.21612,15262.9008,23337.2676,8222.28516,18094.0296,13135.7976,100744.5,71022.4765625
1735,NE,False,"McPherson County, NE",McPherson County,2p0c,6732.0,5877.50868,14786.088,15757.38,4568.922,0.0,7531.55052,55253.4492,71022.4765625
1735,NE,False,"McPherson County, NE",McPherson County,2p1c,8868.0,7315.1514,15964.6152,19622.0244,5863.79412,6585.47832,8998.92192,73217.988,71022.4765625
1735,NE,False,"McPherson County, NE",McPherson County,2p2c,8868.0,9264.48048,16237.3452,23486.6688,6570.1128,15386.1348,10414.8984,90227.6364,71022.4765625
1735,NE,False,"McPherson County, NE",McPherson County,2p3c,11388.0,11311.22748,16266.1332,27351.3132,8224.8252,18094.0296,12566.7888,105202.3128,71022.4765625
1735,NE,False,"McPherson County, NE",McPherson County,2p4c,11388.0,13842.2328,16098.084,31215.9612,9141.90888,18094.0296,12895.4844,112675.6992,71022.4765625
1736,NE,False,"Madison County, NE",Madison County,1p0c,5928.0,3112.53768,10198.314,7566.69,3275.74368,0.0,5345.703,35426.988,71428.0703125
1736,NE,False,"Madison County, NE",Madison County,1p1c,8988.0,4587.1242,10773.03516,11276.31,4918.80288,6653.48508,5797.36344,52994.1216,71428.0703125
1736,NE,False,"Madison County, NE",Madison County,1p2c,8988.0,6720.90384,11939.20092,14985.9312,5691.95544,15545.0232,7944.0234,71815.0368,71428.0703125
1736,NE,False,"Madison County, NE",Madison County,1p3c,12144.0,8965.9812,12410.5776,18695.5536,7648.97832,18280.8828,11354.03904,89500.014,71428.0703125
